
9932800000, 0.500060908203125, 51206237, 26, 1996197258250.271218, 1
10035200000, 0.500004218750000, 51200432, 26, 2038669798640.557107, 1
10137600000, 0.499954560546875, 51195347, 25, 2081138120846.358056, 1
10240000000, 0.499990126953125, 51198989, 26, 2123609464217.919900, 0
10342400000, 0.500029316406250, 51203002, 25, 2123609464217.919900, 0
10444800000, 0.500042138671875, 51204315, 26, 2123609464217.919900, 0
10547200000, 0.499940576171875, 51193915, 25, 2123609464217.919900, 0
10649600000, 0.499928701171875, 51192699, 26, 2123609464217.919900, 0
10752000000, 0.499990498046875, 51199027, 26, 2123609464217.919900, 0
10854400000, 0.500004492187500, 51200460, 25, 2123609464217.919900, 0
10956800000, 0.500077187500000, 51207904, 26, 2123609464217.919900, 0
11059200000, 0.500048496093750, 51204966, 25, 2123609464217.919900, 0
11161600000, 0.500048427734375, 51204959, 26, 2123609464217.919900, 0
11264000000, 0.499954042968750, 51195294, 25, 2123609464217.919900, 1
11366400000, 0.499962646484375, 51196175, 26, 2166078473278.539635, 1
11468800000, 0.499986230468750, 51198590, 25, 2208549485840.943384, 1
11571200000, 0.499945205078125, 51194389, 26, 2251017014133.565241, 1
11673600000, 0.499904824218750, 51190254, 26, 2293481112299.704096, 1
11776000000, 0.500071748046875, 51207347, 25, 2335959389704.530725, 1
11878400000, 0.500044052734375, 51204511, 26, 2378435314548.606256, 1
11980800000, 0.499922861328125, 51192101, 25, 2420900944865.558680, 1
12083200000, 0.500065947265625, 51206753, 26, 2463378729526.701899, 1
12185600000, 0.499989462890625, 51198921, 25, 2505850017271.130518, 1
12288000000, 0.500080576171875, 51208251, 26, 2548329044575.434931, 0
12390400000, 0.499911162109375, 51190903, 26, 2548329044575.434931, 0
12492800000, 0.500026972656250, 51202762, 25, 2548329044575.434931, 0
12595200000, 0.499913789062500, 51191172, 26, 2548329044575.434931, 0
12697600000, 0.499958105468750, 51195710, 25, 2548329044575.434931, 0
12800000000, 0.500065263671875, 51206683, 26, 2548329044575.434931, 0
12902400000, 0.500092636718750, 51209486, 25, 2548329044575.434931, 0
13004800000, 0.499956054687500, 51195500, 26, 2548329044575.434931, 0
13107200000, 0.500034150390625, 51203497, 26, 2548329044575.434931, 0
13209600000, 0.499985507812500, 51198516, 25, 2548329044575.434931, 0
13312000000, 0.500024482421875, 51202507, 26, 2548329044575.434931, 1
13414400000, 0.499962421875000, 51196152, 25, 2590798035337.945429, 1
13516800000, 0.500008876953125, 51200909, 26, 2633270972197.597315, 1
13619200000, 0.500035820312500, 51203668, 25, 2675746197743.819117, 1
13721600000, 0.499959902343750, 51195894, 26, 2718214974486.345911, 1
13824000000, 0.499969023437500, 51196828, 26, 2760684526014.395105, 1
13926400000, 0.500002841796875, 51200291, 25, 2803156950221.527887, 1
14028800000, 0.499920166015625, 51191825, 26, 2845622351586.869837, 1
14131200000, 0.499991806640625, 51199161, 25, 2888093838419.655390, 1
14233600000, 0.499950605468750, 51194942, 26, 2930561825445.033014, 1
14336000000, 0.500010751953125, 51201101, 25, 2973034921575.370447, 0
14438400000, 0.499985800781250, 51198546, 26, 2973034921575.370447, 0
14540800000, 0.500006757812500, 51200692, 26, 2973034921575.370447, 0
14643200000, 0.499950341796875, 51194915, 25, 2973034921575.370447, 0
14745600000, 0.500043935546875, 51204499, 26, 2973034921575.370447, 0
14848000000, 0.499913144531250, 51191106, 25, 2973034921575.370447, 0
14950400000, 0.499996679687500, 51199660, 26, 2973034921575.370447, 0
15052800000, 0.499951591796875, 51195043, 25, 2973034921575.370447, 0
15155200000, 0.499975273437500, 51197468, 26, 2973034921575.370447, 0
15257600000, 0.500037763671875, 51203867, 26, 2973034921575.370447, 0
15360000000, 0.499945625000000, 51194432, 25, 2973034921575.370447, 1
15462400000, 0.500112031250000, 51211472, 26, 3015516620811.331873, 1
15564800000, 0.499903818359375, 51190151, 25, 3057980633535.384211, 1
15667200000, 0.500047226562500, 51204836, 26, 3100456827978.276423, 1
15769600000, 0.499936962890625, 51193545, 25, 3142923656143.509729, 1
15872000000, 0.500043935546875, 51204499, 26, 3185399571033.167414, 1
15974400000, 0.499983554687500, 51198316, 26, 3227870356909.029596, 1
16076800000, 0.500015263671875, 51201563, 25, 3270343836284.454126, 1
16179200000, 0.499957636718750, 51195662, 26, 3312812420574.902552, 1
16281600000, 0.500007841796875, 51200803, 25, 3355285269503.863459, 1
16384000000, 0.499941562500000, 51194016, 26, 3397752488379.997248, 0
16486400000, 0.500003759765625, 51200385, 25, 3397752488379.997248, 0
16588800000, 0.499998212890625, 51199817, 26, 3397752488379.997248, 0
16691200000, 0.500066855468750, 51206846, 26, 3397752488379.997248, 0
16793600000, 0.500031904296875, 51203267, 25, 3397752488379.997248, 0
16896000000, 0.499961162109375, 51196023, 26, 3397752488379.997248, 0
16998400000, 0.500128134765625, 51213121, 25, 3397752488379.997248, 0
17100800000, 0.500046445312500, 51204756, 26, 3397752488379.997248, 0
17203200000, 0.499959736328125, 51195877, 25, 3397752488379.997248, 0
17305600000, 0.499963574218750, 51196270, 26, 3397752488379.997248, 0
17408000000, 0.499952148437500, 51195100, 26, 3397752488379.997248, 1
17510400000, 0.500149638671875, 51215323, 25, 3440237382154.552637, 1
17612800000, 0.499994824218750, 51199470, 26, 3482709125313.597742, 1
17715200000, 0.499989160156250, 51198890, 25, 3525180387342.446924, 1
17817600000, 0.499997148437500, 51199708, 26, 3567652327930.779322, 1
17920000000, 0.499957285156250, 51195626, 25, 3610120882357.974207, 1
18022400000, 0.500051328125000, 51205256, 26, 3652597425205.491053, 1
18124800000, 0.500012929687500, 51201324, 26, 3695070706322.093470, 1
18227200000, 0.499982500000000, 51198208, 25, 3737541402608.195032, 1
18329600000, 0.499994140625000, 51199400, 26, 3780013087699.802698, 1
18432000000, 0.500007597656250, 51200778, 25, 3822485915890.393091, 0
18534400000, 0.499950068359375, 51194887, 26, 3822485915890.393091, 0
18636800000, 0.500049658203125, 51205085, 25, 3822485915890.393091, 0
18739200000, 0.499988232421875, 51198795, 26, 3822485915890.393091, 0
18841600000, 0.499972832031250, 51197218, 26, 3822485915890.393091, 0
18944000000, 0.500071015625000, 51207272, 25, 3822485915890.393091, 0
19046400000, 0.500040703125000, 51204168, 26, 3822485915890.393091, 0
19148800000, 0.500043261718750, 51204430, 25, 3822485915890.393091, 0
19251200000, 0.499988730468750, 51198846, 26, 3822485915890.393091, 0
19353600000, 0.499965917968750, 51196510, 25, 3822485915890.393091, 0
19456000000, 0.500019804687500, 51202028, 26, 3822485915890.393091, 1
19558400000, 0.500013701171875, 51201403, 26, 3864959262540.246332, 1
19660800000, 0.500048330078125, 51204949, 25, 3907435550720.573267, 1
19763200000, 0.499974394531250, 51197378, 26, 3949905558492.773767, 1
19865600000, 0.500034658203125, 51203549, 25, 3992380685324.351923, 1
19968000000, 0.499986513671875, 51198619, 26, 4034851722549.264734, 1
20070400000, 0.499952001953125, 51195085, 25, 4077319828198.121698, 1
20172800000, 0.499997353515625, 51199729, 26, 4119791786206.685328, 1
20275200000, 0.500018457031250, 51201890, 26, 4162265536839.996180, 1
20377600000, 0.499988164062500, 51198788, 25, 4204736714256.293665, 1
20480000000, 0.500004599609375, 51200471, 26, 4247209287779.694147, 0
20582400000, 0.500082314453125, 51208429, 25, 4247209287779.694147, 0
20684800000, 0.500067216796875, 51206883, 26, 4247209287779.694147, 0
20787200000, 0.499993359375000, 51199320, 25, 4247209287779.694147, 0
20889600000, 0.499977226562500, 51197668, 26, 4247209287779.694147, 0
20992000000, 0.499984482421875, 51198411, 26, 4247209287779.694147, 0
21094400000, 0.500009453125000, 51200968, 25, 4247209287779.694147, 0
21196800000, 0.500019150390625, 51201961, 26, 4247209287779.694147, 0
21299200000, 0.500027246093750, 51202790, 25, 4247209287779.694147, 0
21401600000, 0.499940947265625, 51193953, 26, 4247209287779.694147, 0
21504000000, 0.500085234375000, 51208728, 25, 4247209287779.694147, 1
21606400000, 0.499941162109375, 51193975, 26, 4289676472644.900293, 1
21708800000, 0.499951318359375, 51195015, 26, 4332144520226.319818, 1
21811200000, 0.500035888671875, 51203675, 25, 4374619751579.285364, 1
21913600000, 0.500073095703125, 51207485, 26, 4417098142759.030825, 1
22016000000, 0.500003349609375, 51200343, 25, 4459570608539.463808, 1
22118400000, 0.500022695312500, 51202324, 26, 4502044717628.315859, 1
22220800000, 0.499967011718750, 51196622, 25, 4544514096709.795107, 1
22323200000, 0.499964941406250, 51196410, 26, 4586983299929.898867, 1
22425600000, 0.499994960937500, 51199484, 26, 4629455053139.947206, 1
22528000000, 0.500051728515625, 51205297, 25, 4671931628435.730043, 0
22630400000, 0.500021406250000, 51202192, 26, 4671931628435.730043, 0
22732800000, 0.500008837890625, 51200905, 25, 4671931628435.730043, 0
22835200000, 0.499963535156250, 51196266, 26, 4671931628435.730043, 0
22937600000, 0.499959082031250, 51195810, 25, 4671931628435.730043, 0
23040000000, 0.500092363281250, 51209458, 26, 4671931628435.730043, 0
23142400000, 0.499916718750000, 51191472, 26, 4671931628435.730043, 0
23244800000, 0.499929228515625, 51192753, 25, 4671931628435.730043, 0
23347200000, 0.499965507812500, 51196468, 26, 4671931628435.730043, 0
23449600000, 0.499993916015625, 51199377, 25, 4671931628435.730043, 0
23552000000, 0.499945751953125, 51194445, 26, 4671931628435.730043, 1
23654400000, 0.499991416015625, 51199121, 25, 4714403080524.649599, 1
23756800000, 0.499947070312500, 51194580, 26, 4756870765696.087587, 1
23859200000, 0.499922236328125, 51192037, 26, 4799336341360.554506, 1
23961600000, 0.500001767578125, 51200181, 25, 4841808672756.351503, 1
24064000000, 0.500052031250000, 51205328, 26, 4884285273767.712831, 1
24166400000, 0.499941728515625, 51194033, 25, 4926752505183.620668, 1
24268800000, 0.500028779296875, 51202947, 26, 4969227131072.646914, 1
24371200000, 0.500033603515625, 51203441, 25, 5011702166751.859438, 1
24473600000, 0.499990712890625, 51199049, 26, 5054173559114.274111, 1
24576000000, 0.500025673828125, 51202629, 26, 5096647921211.237123, 0
24678400000, 0.500055244140625, 51205657, 25, 5096647921211.237123, 0
24780800000, 0.499969687500000, 51196896, 26, 5096647921211.237123, 0
24883200000, 0.500025283203125, 51202589, 25, 5096647921211.237123, 0
24985600000, 0.500008710937500, 51200892, 26, 5096647921211.237123, 0
25088000000, 0.500102304687500, 51210476, 25, 5096647921211.237123, 0
25190400000, 0.499969726562500, 51196900, 26, 5096647921211.237123, 0
25292800000, 0.500032031250000, 51203280, 26, 5096647921211.237123, 0
25395200000, 0.499954765625000, 51195368, 25, 5096647921211.237123, 0
25497600000, 0.500009443359375, 51200967, 26, 5096647921211.237123, 0
25600000000, 0.500092998046875, 51209523, 25, 5096647921211.237123, 1
25702400000, 0.499958261718750, 51195726, 26, 5139116557029.544497, 1
25804800000, 0.499969423828125, 51196869, 25, 5181586141006.116884, 1
25907200000, 0.500009326171875, 51200955, 26, 5224059114461.841372, 1
26009600000, 0.500018320312500, 51201876, 26, 5266532851919.107485, 1
26112000000, 0.500042978515625, 51204401, 25, 5309008683951.718447, 1
26214400000, 0.499999638671875, 51199963, 26, 5351480834508.931215, 1
26316800000, 0.500004033203125, 51200413, 25, 5393953358356.799501, 1
26419200000, 0.499911933593750, 51190982, 26, 5436418058862.062929, 1
26521600000, 0.499989072265625, 51198881, 25, 5478889311862.632875, 1
26624000000, 0.499942880859375, 51194151, 26, 5521356641163.645937, 0
26726400000, 0.500022119140625, 51202265, 25, 5521356641163.645937, 0
26828800000, 0.500021582031250, 51202210, 26, 5521356641163.645937, 0
26931200000, 0.499963994140625, 51196313, 26, 5521356641163.645937, 0
27033600000, 0.500015546875000, 51201592, 25, 5521356641163.645937, 0
27136000000, 0.500069931640625, 51207161, 26, 5521356641163.645937, 0
27238400000, 0.500000654296875, 51200067, 25, 5521356641163.645937, 0
27340800000, 0.500068886718750, 51207054, 26, 5521356641163.645937, 0
27443200000, 0.499973105468750, 51197246, 26, 5521356641163.645937, 0
27545600000, 0.500021015625000, 51202152, 25, 5521356641163.645937, 0
27648000000, 0.500007431640625, 51200761, 26, 5521356641163.645937, 1
27750400000, 0.500027753906250, 51202842, 25, 5563831179951.519228, 1
27852800000, 0.500061884765625, 51206337, 26, 5606308617963.483706, 1
27955200000, 0.500005058593750, 51200518, 25, 5648781228912.504946, 1
28057600000, 0.500087773437500, 51208988, 26, 5691260866021.197817, 1
28160000000, 0.499901845703125, 51189949, 25, 5733724709617.023134, 1
28262400000, 0.499940800781250, 51193938, 26, 5776191862227.125917, 1
28364800000, 0.499925449218750, 51192366, 26, 5818657710808.538759, 1
28467200000, 0.499941123046875, 51193971, 25, 5861124890793.289614, 1
28569600000, 0.500001425781250, 51200146, 26, 5903597193155.368959, 1
28672000000, 0.500056630859375, 51205799, 25, 5946074184877.616396, 0
28774400000, 0.500063378906250, 51206490, 26, 5946074184877.616396, 0
28876800000, 0.499964677734375, 51196383, 26, 5946074184877.616396, 0
28979200000, 0.500107431640625, 51211001, 25, 5946074184877.616396, 0
29081600000, 0.500103427734375, 51210591, 26, 5946074184877.616396, 0
29184000000, 0.500059726562500, 51206116, 25, 5946074184877.616396, 0
29286400000, 0.500027382812500, 51202804, 26, 5946074184877.616396, 0
29388800000, 0.499920556640625, 51191865, 25, 5946074184877.616396, 0
29491200000, 0.499989326171875, 51198907, 26, 5946074184877.616396, 0
29593600000, 0.500060273437500, 51206172, 26, 5946074184877.616396, 0
29696000000, 0.499988632812500, 51198836, 25, 5946074184877.616396, 1
29798400000, 0.499926503906250, 51192474, 26, 5988540123048.786562, 1
29900800000, 0.500084853515625, 51208689, 25, 6031019512126.577211, 1
30003200000, 0.500000820312500, 51200084, 26, 6073491763057.499575, 1
30105600000, 0.499913505859375, 51191143, 25, 6115956597117.864199, 1
30208000000, 0.499978789062500, 51197828, 26, 6158426976618.300234, 1
30310400000, 0.499960429687500, 51195948, 26, 6200895796593.330996, 1
30412800000, 0.499955292968750, 51195422, 25, 6243364180233.062197, 1
30515200000, 0.500054101562500, 51205540, 26, 6285840957105.799013, 1
30617600000, 0.500046416015625, 51204753, 25, 6328317081134.656069, 1
30720000000, 0.499967714843750, 51196694, 26, 6370786519942.640200, 0
30822400000, 0.499959833984375, 51195887, 25, 6370786519942.640200, 0
30924800000, 0.499993408203125, 51199325, 26, 6370786519942.640200, 0
31027200000, 0.499961728515625, 51196081, 26, 6370786519942.640200, 0
31129600000, 0.499977812500000, 51197728, 25, 6370786519942.640200, 0
31232000000, 0.500000419921875, 51200043, 26, 6370786519942.640200, 0
31334400000, 0.500040009765625, 51204097, 25, 6370786519942.640200, 0
31436800000, 0.500004970703125, 51200509, 26, 6370786519942.640200, 0
31539200000, 0.499951474609375, 51195031, 25, 6370786519942.640200, 0
31641600000, 0.500010820312500, 51201108, 26, 6370786519942.640200, 0
31744000000, 0.500034296875000, 51203512, 26, 6370786519942.640200, 1
31846400000, 0.499955107421875, 51195403, 25, 6413254887821.210390, 1
31948800000, 0.500035322265625, 51203617, 26, 6455730069498.545961, 1
32051200000, 0.499957822265625, 51195681, 25, 6498198667987.787783, 1
32153600000, 0.500035195312500, 51203604, 26, 6540673838881.171083, 1
32256000000, 0.499988544921875, 51198827, 25, 6583145047086.862368, 1
32358400000, 0.499966962890625, 51196617, 26, 6625614422020.667665, 1
32460800000, 0.499985791015625, 51198545, 26, 6668085396297.548159, 1
32563200000, 0.499966845703125, 51196605, 25, 6710554761276.935976, 1
32665600000, 0.500003134765625, 51200321, 26, 6753027208807.603579, 1
32768000000, 0.500014228515625, 51201457, 25, 6795500598689.792665, 0
32870400000, 0.500068925781250, 51207058, 26, 6795500598689.792665, 0
32972800000, 0.500058095703125, 51205949, 25, 6795500598689.792665, 0
33075200000, 0.500040429687500, 51204140, 26, 6795500598689.792665, 0
33177600000, 0.499887832031250, 51188514, 26, 6795500598689.792665, 0
33280000000, 0.499984482421875, 51198411, 25, 6795500598689.792665, 0
33382400000, 0.500024472656250, 51202506, 26, 6795500598689.792665, 0
33484800000, 0.500017910156250, 51201834, 25, 6795500598689.792665, 0
33587200000, 0.499986484375000, 51198616, 26, 6795500598689.792665, 0
33689600000, 0.499912968750000, 51191088, 25, 6795500598689.792665, 0
33792000000, 0.500046679687500, 51204780, 26, 6795500598689.792665, 1
33894400000, 0.499991455078125, 51199125, 26, 6837972054096.851381, 1
33996800000, 0.499979833984375, 51197935, 25, 6880442522357.509951, 1
34099200000, 0.500051660156250, 51205290, 26, 6922919091846.549257, 1
34201600000, 0.500042548828125, 51204357, 25, 6965394887379.629457, 1
34304000000, 0.499904404296875, 51190211, 26, 7007858948313.569765, 1
34406400000, 0.499960058593750, 51195910, 25, 7050327736766.278505, 1
34508800000, 0.500089042968750, 51209118, 26, 7092807481714.494081, 1
34611200000, 0.499948818359375, 51194759, 26, 7135275315372.659487, 1
34713600000, 0.499941005859375, 51193959, 25, 7177742485402.992861, 1
34816000000, 0.500054736328125, 51205605, 26, 7220219316195.491030, 0
34918400000, 0.499995595703125, 51199549, 25, 7220219316195.491030, 0
35020800000, 0.499975917968750, 51197534, 26, 7220219316195.491030, 0
35123200000, 0.499966025390625, 51196521, 25, 7220219316195.491030, 0
35225600000, 0.500007871093750, 51200806, 26, 7220219316195.491030, 0
35328000000, 0.500044287109375, 51204535, 26, 7220219316195.491030, 0
35430400000, 0.500118378906250, 51212122, 25, 7220219316195.491030, 0
35532800000, 0.500018173828125, 51201861, 26, 7220219316195.491030, 0
35635200000, 0.500006679687500, 51200684, 25, 7220219316195.491030, 0
35737600000, 0.499984082031250, 51198370, 26, 7220219316195.491030, 0
35840000000, 0.500069501953125, 51207117, 25, 7220219316195.491030, 1
35942400000, 0.499927958984375, 51192623, 26, 7262685377967.344912, 1
36044800000, 0.500053808593750, 51205510, 25, 7305162129954.038027, 1
36147200000, 0.499993935546875, 51199379, 26, 7347633796062.933413, 1
36249600000, 0.500040595703125, 51204157, 26, 7390109425689.055605, 1
36352000000, 0.500014736328125, 51201509, 25, 7432582858707.053774, 1
36454400000, 0.500076328125000, 51207816, 26, 7475061523600.972719, 1
36556800000, 0.499959667968750, 51195870, 25, 7517530278872.289858, 1
36659200000, 0.499934658203125, 51193309, 26, 7559996909705.009706, 1
36761600000, 0.499991992187500, 51199180, 25, 7602468410736.481874, 1
36864000000, 0.500001572265625, 51200161, 26, 7644940725541.583071, 0
36966400000, 0.499962441406250, 51196154, 26, 7644940725541.583071, 0
37068800000, 0.499938320312500, 51193684, 25, 7644940725541.583071, 0
37171200000, 0.500033164062500, 51203396, 26, 7644940725541.583071, 0
37273600000, 0.499971318359375, 51197063, 25, 7644940725541.583071, 0
37376000000, 0.500003691406250, 51200378, 26, 7644940725541.583071, 0
37478400000, 0.500024335937500, 51202492, 26, 7644940725541.583071, 0
37580800000, 0.499968154296875, 51196739, 25, 7644940725541.583071, 0
37683200000, 0.499989785156250, 51198954, 26, 7644940725541.583071, 0
37785600000, 0.500084160156250, 51208618, 25, 7644940725541.583071, 0
37888000000, 0.499986259765625, 51198593, 26, 7644940725541.583071, 1
37990400000, 0.500019082031250, 51201954, 25, 7687414527702.562807, 1
38092800000, 0.499991132812500, 51199092, 26, 7729885955734.973452, 1
38195200000, 0.500005185546875, 51200531, 25, 7772358577467.946962, 1
38297600000, 0.499962695312500, 51196180, 26, 7814827589895.049013, 1
38400000000, 0.499997148437500, 51199708, 26, 7857299528920.890322, 1
38502400000, 0.499983457031250, 51198306, 25, 7899770304938.955996, 1
38604800000, 0.499964687500000, 51196384, 26, 7942239486591.155214, 1
38707200000, 0.499978027343750, 51197750, 25, 7984709801387.877626, 1
38809600000, 0.500037382812500, 51203828, 26, 8027185158097.053896, 1
38912000000, 0.499979892578125, 51197941, 26, 8069655631334.921206, 0
39014400000, 0.500003886718750, 51200398, 25, 8069655631334.921206, 0
39116800000, 0.500086835937500, 51208892, 26, 8069655631334.921206, 0
39219200000, 0.499995136718750, 51199502, 25, 8069655631334.921206, 0
39321600000, 0.499940693359375, 51193927, 26, 8069655631334.921206, 0
39424000000, 0.500048173828125, 51204933, 25, 8069655631334.921206, 0
39526400000, 0.500009228515625, 51200945, 26, 8069655631334.921206, 0
39628800000, 0.500049042968750, 51205022, 25, 8069655631334.921206, 0
39731200000, 0.499920751953125, 51191885, 26, 8069655631334.921206, 0
39833600000, 0.500001708984375, 51200175, 26, 8069655631334.921206, 0
39936000000, 0.499939580078125, 51193813, 25, 8069655631334.921206, 1
40038400000, 0.499971054687500, 51197036, 26, 8112125353843.803530, 1
40140800000, 0.500019218750000, 51201968, 25, 8154599167618.270327, 1
40243200000, 0.499961455078125, 51196053, 26, 8197068074694.454042, 1
40345600000, 0.499993076171875, 51199291, 25, 8239539667804.287905, 1
40448000000, 0.500026054687500, 51202668, 26, 8282014062253.107729, 1
40550400000, 0.499939638671875, 51193819, 26, 8324481116148.570498, 1
40652800000, 0.500055566406250, 51205690, 25, 8366958017451.525820, 1
40755200000, 0.499960830078125, 51195989, 26, 8409426871437.482973, 1
40857600000, 0.499976640625000, 51197608, 25, 8451897068440.265200, 1
40960000000, 0.500004638671875, 51200475, 26, 8494369643719.290468, 0
41062400000, 0.499901171875000, 51189880, 25, 8494369643719.290468, 0
41164800000, 0.500080830078125, 51208277, 26, 8494369643719.290468, 0
